dataset,video_id,label,label_name,n_frames,path,first_frame,frame_hash,full_video_id,split
preprocessed_DFD01_16,28_08__outside_talking_still_laughing__GQN9WHLD,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_08__outside_talking_still_laughing__GQN9WHLD,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_08__outside_talking_still_laughing__GQN9WHLD/0000.jpg,810d22f5429c4254061da74e830a1f4f,preprocessed_DFD01_16::28_08__outside_talking_still_laughing__GQN9WHLD,val
preprocessed_DFD01_16,28_08__podium_speech_happy__5DCAESDA,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_08__podium_speech_happy__5DCAESDA,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_08__podium_speech_happy__5DCAESDA/0000.jpg,95b106cb8d3c7aad2240931f62724b31,preprocessed_DFD01_16::28_08__podium_speech_happy__5DCAESDA,train
preprocessed_DFD01_16,28_08__podium_speech_happy__KXO8S7OP,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_08__podium_speech_happy__KXO8S7OP,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_08__podium_speech_happy__KXO8S7OP/0000.jpg,a93975ba4115ad64a9a32d774372b2ca,preprocessed_DFD01_16::28_08__podium_speech_happy__KXO8S7OP,test
preprocessed_DFD01_16,28_08__secret_conversation__5DCAESDA,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_08__secret_conversation__5DCAESDA,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_08__secret_conversation__5DCAESDA/0000.jpg,69d52c18b28871c74df5a1b18ff6c340,preprocessed_DFD01_16::28_08__secret_conversation__5DCAESDA,train
preprocessed_DFD01_16,28_08__talking_angry_couch__KXO8S7OP,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_08__talking_angry_couch__KXO8S7OP,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_08__talking_angry_couch__KXO8S7OP/0000.jpg,9a3eea77747c586cd30e41c9c3a47cc0,preprocessed_DFD01_16::28_08__talking_angry_couch__KXO8S7OP,train
preprocessed_DFD01_16,28_08__walking_outside_cafe_disgusted__6HFK6PB4,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_08__walking_outside_cafe_disgusted__6HFK6PB4,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_08__walking_outside_cafe_disgusted__6HFK6PB4/0000.jpg,b2cf7d9c1b72213b66732100613c66d5,preprocessed_DFD01_16::28_08__walking_outside_cafe_disgusted__6HFK6PB4,train
preprocessed_DFD01_16,28_08__walking_outside_cafe_disgusted__8BC35RFU,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_08__walking_outside_cafe_disgusted__8BC35RFU,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_08__walking_outside_cafe_disgusted__8BC35RFU/0000.jpg,7da0524634cb347cb2389ca1aabd5cb7,preprocessed_DFD01_16::28_08__walking_outside_cafe_disgusted__8BC35RFU,test
preprocessed_DFD01_16,28_08__walking_outside_cafe_disgusted__KXO8S7OP,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_08__walking_outside_cafe_disgusted__KXO8S7OP,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_08__walking_outside_cafe_disgusted__KXO8S7OP/0000.jpg,e7d88797e360546ad7ac04da018c7ce8,preprocessed_DFD01_16::28_08__walking_outside_cafe_disgusted__KXO8S7OP,train
preprocessed_DFD01_16,28_16__exit_phone_room__OANAQYD5,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__exit_phone_room__OANAQYD5,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__exit_phone_room__OANAQYD5/0000.jpg,e138185cfee546ae28aa42e6455ddd12,preprocessed_DFD01_16::28_16__exit_phone_room__OANAQYD5,val
preprocessed_DFD01_16,28_16__exit_phone_room__U757192N,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__exit_phone_room__U757192N,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__exit_phone_room__U757192N/0000.jpg,b778e0c51f679f08fbeacfea0e2dc254,preprocessed_DFD01_16::28_16__exit_phone_room__U757192N,test
preprocessed_DFD01_16,28_16__kitchen_pan__X5FNCYON,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__kitchen_pan__X5FNCYON,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__kitchen_pan__X5FNCYON/0000.jpg,955e1159f54a691e2223f6bf9cb351e3,preprocessed_DFD01_16::28_16__kitchen_pan__X5FNCYON,train
preprocessed_DFD01_16,28_16__kitchen_still__U757192N,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__kitchen_still__U757192N,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__kitchen_still__U757192N/0000.jpg,d8d567d202de0890b52682505bb5408c,preprocessed_DFD01_16::28_16__kitchen_still__U757192N,train
preprocessed_DFD01_16,28_16__podium_speech_happy__6DWLCU6T,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__podium_speech_happy__6DWLCU6T,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__podium_speech_happy__6DWLCU6T/0000.jpg,a773cdcc0bdf60773bda6734068fe05a,preprocessed_DFD01_16::28_16__podium_speech_happy__6DWLCU6T,train
preprocessed_DFD01_16,28_16__podium_speech_happy__ZA8XJIE9,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__podium_speech_happy__ZA8XJIE9,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__podium_speech_happy__ZA8XJIE9/0000.jpg,fbb9468533ec64c36a26adb20a1cd75b,preprocessed_DFD01_16::28_16__podium_speech_happy__ZA8XJIE9,test
preprocessed_DFD01_16,28_16__secret_conversation__R1QD0XDQ,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__secret_conversation__R1QD0XDQ,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__secret_conversation__R1QD0XDQ/0000.jpg,2f25f1f9a3c59f52640d02c8f92a8d15,preprocessed_DFD01_16::28_16__secret_conversation__R1QD0XDQ,test
preprocessed_DFD01_16,28_16__secret_conversation__X5FNCYON,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__secret_conversation__X5FNCYON,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__secret_conversation__X5FNCYON/0000.jpg,d19d6d0c1b922d99907c8aa8cadff22b,preprocessed_DFD01_16::28_16__secret_conversation__X5FNCYON,val
preprocessed_DFD01_16,28_16__secret_conversation__ZA8XJIE9,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__secret_conversation__ZA8XJIE9,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__secret_conversation__ZA8XJIE9/0000.jpg,e0a643703d87af22a96bbb8d2ed346be,preprocessed_DFD01_16::28_16__secret_conversation__ZA8XJIE9,val
preprocessed_DFD01_16,28_16__walk_down_hall_angry__X5FNCYON,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__walk_down_hall_angry__X5FNCYON,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__walk_down_hall_angry__X5FNCYON/0000.jpg,d73c6d429bfa28e33514529aeb1c70fc,preprocessed_DFD01_16::28_16__walk_down_hall_angry__X5FNCYON,train
preprocessed_DFD01_16,28_16__walking_down_street_outside_angry__6DWLCU6T,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__walking_down_street_outside_angry__6DWLCU6T,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__walking_down_street_outside_angry__6DWLCU6T/0000.jpg,b246b831b3248b16a6be353261a6f698,preprocessed_DFD01_16::28_16__walking_down_street_outside_angry__6DWLCU6T,test
preprocessed_DFD01_16,28_16__walking_down_street_outside_angry__U757192N,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__walking_down_street_outside_angry__U757192N,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__walking_down_street_outside_angry__U757192N/0000.jpg,e11ad66c1c4571717eeb7c6b78bc0fe7,preprocessed_DFD01_16::28_16__walking_down_street_outside_angry__U757192N,train
preprocessed_DFD01_16,28_16__walking_down_street_outside_angry__ZA8XJIE9,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__walking_down_street_outside_angry__ZA8XJIE9,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__walking_down_street_outside_angry__ZA8XJIE9/0000.jpg,beb8f7beb277cdd5362a16ae3fac2da9,preprocessed_DFD01_16::28_16__walking_down_street_outside_angry__ZA8XJIE9,train
preprocessed_DFD01_16,28_16__walking_outside_cafe_disgusted__NAZP864W,1,fake,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__walking_outside_cafe_disgusted__NAZP864W,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFD01_16/fake/28_16__walking_outside_cafe_disgusted__NAZP864W/0000.jpg,12286ae95f022556f8d517cb5f624fc9,preprocessed_DFD01_16::28_16__walking_outside_cafe_disgusted__NAZP864W,train
preprocessed_DFDC02_16,aabqyygbaa,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/aabqyygbaa,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/aabqyygbaa/0000.jpg,4ffa8f92b27549138837e0a7c3816cd7,preprocessed_DFDC02_16::aabqyygbaa,train
preprocessed_DFDC02_16,aajsqyyjni,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/aajsqyyjni,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/aajsqyyjni/0000.jpg,0f21d971f7297eb29c8fe86dbc6e9734,preprocessed_DFDC02_16::aajsqyyjni,train
preprocessed_DFDC02_16,aayfryxljh,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/aayfryxljh,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/aayfryxljh/0000.jpg,537f6851099345259645c5b0c70e166c,preprocessed_DFDC02_16::aayfryxljh,train
preprocessed_DFDC02_16,abbgqbrdiz,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/abbgqbrdiz,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/abbgqbrdiz/0000.jpg,119b5edc377aa9d06279d841eb3bfc68,preprocessed_DFDC02_16::abbgqbrdiz,train
preprocessed_DFDC02_16,abmjszfycr,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/abmjszfycr,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/abmjszfycr/0000.jpg,add9ee79a5dbccc4d772e06c2e2f24ad,preprocessed_DFDC02_16::abmjszfycr,train
preprocessed_DFDC02_16,abzdxpmmdb,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/abzdxpmmdb,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/abzdxpmmdb/0000.jpg,f28bab8f9cc0f285864e84ef7615fef9,preprocessed_DFDC02_16::abzdxpmmdb,train
preprocessed_DFDC02_16,acgzblwsgw,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/acgzblwsgw,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/acgzblwsgw/0000.jpg,23f9682b3d45b46dc7049db057f94d7c,preprocessed_DFDC02_16::acgzblwsgw,test
preprocessed_DFDC02_16,addknoverp,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/addknoverp,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/addknoverp/0000.jpg,6ebfd28088789fa7501247eaea1d4b09,preprocessed_DFDC02_16::addknoverp,train
preprocessed_DFDC02_16,adgveaibmt,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/adgveaibmt,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/adgveaibmt/0000.jpg,d89b719df1e1104754d010bc507f7bea,preprocessed_DFDC02_16::adgveaibmt,train
preprocessed_DFDC02_16,adkymkuove,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/adkymkuove,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/adkymkuove/0000.jpg,8f2eb5c4e68a71c49ae5a403adac10c6,preprocessed_DFDC02_16::adkymkuove,train
preprocessed_DFDC02_16,adohdulfwb,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/adohdulfwb,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/adohdulfwb/0000.jpg,246ea6ceed65a4d7913a57edb69c2821,preprocessed_DFDC02_16::adohdulfwb,train
preprocessed_DFDC02_16,advzryyfkn,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/advzryyfkn,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/advzryyfkn/0000.jpg,becd8734d70ffedccd3745de5ed22763,preprocessed_DFDC02_16::advzryyfkn,train
preprocessed_DFDC02_16,aeeigmpocb,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/aeeigmpocb,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/aeeigmpocb/0000.jpg,bb110afad249753a02817e701803893c,preprocessed_DFDC02_16::aeeigmpocb,train
preprocessed_DFDC02_16,aezagrnzdz,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/aezagrnzdz,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/aezagrnzdz/0000.jpg,ad1e6fbcc5869c254d542f1cd31fe512,preprocessed_DFDC02_16::aezagrnzdz,train
preprocessed_DFDC02_16,afxtastwkm,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/afxtastwkm,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/afxtastwkm/0000.jpg,2ddc82ca342937952830142d6015ef07,preprocessed_DFDC02_16::afxtastwkm,train
preprocessed_DFDC02_16,agvtpygfdc,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/agvtpygfdc,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/agvtpygfdc/0000.jpg,d811dd412cdef797fcc5482400b50a6e,preprocessed_DFDC02_16::agvtpygfdc,val
preprocessed_DFDC02_16,aikmehbtbm,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/aikmehbtbm,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/aikmehbtbm/0000.jpg,d29367408cfcc945c7cc52a5127983a0,preprocessed_DFDC02_16::aikmehbtbm,test
preprocessed_DFDC02_16,ailmasxkxb,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/ailmasxkxb,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/ailmasxkxb/0000.jpg,262f3c83dab51d7fc11f38dc44dd5296,preprocessed_DFDC02_16::ailmasxkxb,train
preprocessed_DFDC02_16,aizcvzaxcj,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/aizcvzaxcj,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/aizcvzaxcj/0000.jpg,bc20c37fff27788c5ac419e669ad4fb6,preprocessed_DFDC02_16::aizcvzaxcj,train
preprocessed_DFDC02_16,akcijmdkaq,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/akcijmdkaq,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/akcijmdkaq/0000.jpg,798ea7b69dfb730e6af13b097fe5708f,preprocessed_DFDC02_16::akcijmdkaq,train
preprocessed_DFDC02_16,akdaowzvvw,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/akdaowzvvw,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/akdaowzvvw/0000.jpg,ce43ca56f19c469cf050dd2382fcd9ba,preprocessed_DFDC02_16::akdaowzvvw,train
preprocessed_DFDC02_16,akrubjfzzc,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/akrubjfzzc,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/akrubjfzzc/0000.jpg,94cdf90340eedd88bef8c7f6f53e2bd0,preprocessed_DFDC02_16::akrubjfzzc,test
preprocessed_DFDC02_16,alfjkgcvle,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/alfjkgcvle,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/alfjkgcvle/0000.jpg,ca902e9bf3ca02032cade67a834ea91a,preprocessed_DFDC02_16::alfjkgcvle,train
preprocessed_DFDC02_16,aljzaalpym,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/aljzaalpym,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/aljzaalpym/0000.jpg,f88a6b4be27eea345bd17fee321cef99,preprocessed_DFDC02_16::aljzaalpym,train
preprocessed_DFDC02_16,almnilnfyu,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/almnilnfyu,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/almnilnfyu/0000.jpg,e59eaab79225631935b5fd41bf872869,preprocessed_DFDC02_16::almnilnfyu,train
preprocessed_DFDC02_16,amflyomuqj,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/amflyomuqj,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/amflyomuqj/0000.jpg,f237546a996eb4eb485d1e46d100c575,preprocessed_DFDC02_16::amflyomuqj,train
preprocessed_DFDC02_16,anikhdvdzo,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/anikhdvdzo,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/anikhdvdzo/0000.jpg,7b3172de323a9b9627b8cd2a439f7167,preprocessed_DFDC02_16::anikhdvdzo,train
preprocessed_DFDC02_16,anndvqgoko,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/anndvqgoko,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/anndvqgoko/0000.jpg,5945182b38295ce5228e1ba332a6c006,preprocessed_DFDC02_16::anndvqgoko,train
preprocessed_DFDC02_16,anodbxmpne,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/anodbxmpne,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/anodbxmpne/0000.jpg,0b49e0c5c8b6152c3f8d02454faef531,preprocessed_DFDC02_16::anodbxmpne,val
preprocessed_DFDC02_16,anznojhdjf,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/anznojhdjf,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/anznojhdjf/0000.jpg,2b59589157e952ab319b73218b74d1f6,preprocessed_DFDC02_16::anznojhdjf,test
preprocessed_DFDC02_16,aokxvqadsx,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/aokxvqadsx,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/aokxvqadsx/0000.jpg,61aa76a62d718675f128cf7a795b0277,preprocessed_DFDC02_16::aokxvqadsx,train
preprocessed_DFDC02_16,apeftlgrqg,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/apeftlgrqg,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/apeftlgrqg/0000.jpg,9fbe5308b10e545b55fa54b39c336317,preprocessed_DFDC02_16::apeftlgrqg,train
preprocessed_DFDC02_16,apvzjkvnwn,0,real,16,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/apvzjkvnwn,/Users/alext/Desktop/MIFI 3/VKR_Final/Final_Project_deefake_detection/data/preprocessed_data/preprocessed_DFDC02_16/real/apvzjkvnwn/0000.jpg,6d3de1d91e6b23ec7926dc72c81b408e,preprocessed_DFDC02_16::apvzjkvnwn,train
